5.61049e-006
0.550	8.48579e-009
0.650	9.05182e-009
0.750	8.53904e-009
0.850	7.35765e-009
0.950	9.9741e-009
1.050	1.62398e-008
1.150	1.90697e-008
1.250	1.44169e-008
1.350	5.19833e-009
1.450	8.00444e-009
1.550	1.57805e-008
1.650	3.56937e-008
1.750	5.48773e-008
1.850	7.65027e-008
1.950	8.65309e-008
2.050	8.76169e-008
2.150	6.52875e-008
2.250	1.89268e-008
2.350	1.11745e-009
2.450	0
2.550	0
2.650	0
2.750	0
2.850	0
2.950	0
3.050	0
3.150	0
3.250	0
3.350	0
3.450	0
3.550	0
3.650	0
3.750	0
3.850	0
3.950	0
4.050	0
4.150	0
4.250	0
4.350	0
4.450	0
4.550	0
4.650	0
4.750	0
4.850	0
4.950	0
5.050	0
5.150	0
5.250	0
5.350	0
5.450	0
5.550	0
5.650	0
5.750	0
5.850	0
5.950	0
6.050	0
6.150	0
6.250	0
6.350	0
6.450	0
6.550	0
6.650	0
6.750	0
6.850	0
6.950	0
7.050	0
7.150	0
7.250	0
7.350	0
7.450	0
7.550	0
7.650	0
7.750	0
7.850	0
7.950	0
8.050	0
8.150	0
8.250	0
8.350	0
8.450	0
8.550	0
8.650	0
8.750	0
8.850	0
8.950	0
9.050	0
9.150	0
9.250	0
9.350	0
9.450	0
9.550	0
9.650	0
9.750	0
9.850	0
9.950	0
10.050	0
10.150	0
10.250	0
10.350	0
10.450	0
10.550	0
10.650	0
10.750	0
10.850	0
10.950	0
11.050	0
11.150	0
11.250	0
11.350	0
11.450	5.39687e-010
11.550	1.99121e-009
11.650	1.03373e-008
11.750	1.63e-008
11.850	1.85775e-008
11.950	1.87568e-008
12.050	1.5309e-008
12.150	1.19925e-008
12.250	1.43704e-009
12.350	1.69882e-011
12.450	0
12.550	0
12.650	5.51138e-010
12.750	1.05087e-009
12.850	1.26109e-009
12.950	1.39462e-009
13.050	1.2114e-009
13.150	1.24274e-009
13.250	9.1868e-010
13.350	2.12122e-009
13.450	5.30068e-009
13.550	1.65539e-008
13.650	6.29253e-008
13.750	1.03575e-007
13.850	1.1298e-007
13.950	1.14939e-007
14.050	9.39753e-008
14.150	7.65663e-008
14.250	1.18954e-008
14.350	2.2934e-009
14.450	3.43467e-010
14.550	5.37728e-010
14.650	3.48076e-009
14.750	5.18526e-009
14.850	5.86314e-009
14.950	5.91078e-009
